"x"
0.164529507358999
-0.924426762476346
54.1390550035834
-563.429758606458
-74.467344670928
27.4589515793065
197.618760796721
314.863384841394
-153.119880388439
364.994613693891
-187.821551373559
227.729779154366
-400.421238476424
-228.328491473491
-500.681341549208
169.492067734857
-484.560681401499
16.7168620366918
57.0756614646487
274.329208974142
80.8233838328972
1.35768827645578
105.116933010162
55.3471197575562
-109.180212929299
230.425462912566
971.49787026562
250.833240954008
-350.481631474459
-21.2864366384541
51.8424695532072
-149.140175737576
66.3700523231445
165.220243553936
395.238365673115
192.453989443249
983.548310275993
93.782966529594
-2.96873196440159
248.918562057375
144.267018014908
-60.5733047962025
248.865070861111
161.895976476091
-721.142084412815
-32.3465258232638
65.0952350348346
64.8364164257477
13.7117828824393
-16.4116327213522
349.789726970109
468.121252494279
-50.6374439389636
255.067461223285
-291.797852925679
26.2448575878102
344.066917501326
-163.241510808148
-1868.49508725586
-77.6380269056933
221.493010584365
55.8456473009413
91.0876070378061
532.439723910604
-54.6949991490744
61.4679206660628
-265.108923405064
-2204.63670107224
-150.703717044821
934.953334058591
356.376245196632
577.745941368795
319.226824949604
-606.56510081864
-1718.24612480346
-103.17581958527
312.716053322514
-85.7869209781586
-0.944726875386519
1275.97913597265
279.51009455661
-854.615610552948
-80.1407279291186
-628.634332946632
209.452652906396
-419.055815630902
-170.875917505249
1319.327158518
433.112257577822
-653.22512965201
-659.637320793707
14.4572652609819
-60.4451973305827
-838.130193739559
-515.453036625318
-44.3415197257747
-124.773328863648
-220.833092668509
-1169.33306406287
-519.506914134549
691.207619312513
-277.998146746221
908.138045793137
406.847901419761
927.958991434406
616.176676294196
207.347272139352
229.309106416635
265.046975278784
27.7081732297367
235.194596695571
121.028289559103
261.895857512943
1010.67875283055
289.828316451276
-165.369385231281
21.962106693363
69.8143859438513
-230.634060470276
771.990907107489
-130.377251559406
137.398712862436
-580.036372219006
-908.118767446908
205.946174737989
-30.0049810448952
-566.967084481571
304.452839436026
642.365586082304
213.03511493233
-196.67491248148
-191.07067051938
545.579130373311
365.172951928095
560.309386349031
46.5713657706493
704.443277351893
-564.228107555442
95.0064289608261
195.100928762534
-128.877490533309
166.657488882318
-59.4897192491686
-5.9260574201208
186.407206466079
-949.665868147037
-355.67486692267
-107.660373735744
320.807423012276
260.343135045146
119.407840750847
-69.2627890317395
250.79523503198
249.076115909442
688.567718422431
-78.5147925734647
-174.82679116707
-199.428773664787
271.39192941379
73.2291191172292
1348.07573111942
-301.491803706418
179.524793116824
692.49566907256
-1130.26004202535
-269.49475824097
-64.5956890864136
-337.056369824919
1081.61352298067
532.838919761053
955.682377063238
-969.268943300041
156.447041799371
-66.4312616965886
145.636170067716
624.269866551321
61.3083751392382
1383.43534666241
471.799170874359
1228.02534616827
-15.0726912817165
-1294.03800216754
833.30086795178
55.9434892706667
-95.7558317341815
1392.42358652863
911.493814310166
1658.26216775454
225.254647297204
211.106899593474
1147.74878771208
39.6890321199874
21.0271432365526
872.680346922901
779.831118521834
-662.561702840691
-241.831063671961
254.49946599668
148.026661946039
635.786863794114
685.863445380172
629.271894424956
1210.8698323077
-140.312811593336
-67.0617506604938
42.6358665209438
379.068803128373
305.255068955514
222.750415902315
-217.702752888206
16.3872238078774
-977.48743648654
648.93527623713
-42.333309855384
-613.740809379947
225.297702428941
385.596554192631
-353.146702481635
1369.63305631573
1447.12826920998
209.895715864569
1279.4879307649
32.8597886282007
839.737764531794
490.85694639037
-349.461963925282
411.00551915945
361.497564325549
-380.81413921656
403.919926243195
-581.369562670505
69.4974902226677
-459.299607733535
652.364321591423
84.0667278073399
461.40629676831
104.61474919691
177.890437788331
-1228.33640784971
634.111744033719
117.644592353567
174.653061199376
643.576880597771
-395.870024545749
-61.9607089261322
1388.80173512565
120.648599704229
-119.563162266734
247.275908166816
422.032455703407
-566.183253412242
859.987326358608
531.065466896748
10.1717603381341
-151.182918252179
965.461643493205
639.383051843233
-49.0889209424963
228.462846240308
428.417989291362
1831.93794371502
263.07184635494
-1118.27285684442
506.323599106254
292.19622550404
-3482.26506266704
130.101979591273
193.617949947852
-460.823428438759
-290.428193986822
328.865124089983
415.832153910506
-75.2128162822336
-176.322386094484
-2665.58167878548
746.544457184654
-1144.90434309657
-1076.09469778708
-26.3462694800424
343.820932261612
525.052970715727
-1228.39483960233
971.246441374027
-260.515428707517
193.927539541747
-200.251483944156
-496.50669038997
-557.332395931438
827.451480367808
304.688347562206
-1113.28184119575
-1232.27479770359
-624.636498554179
-749.346458803656
-303.28862927901
306.623038181921
204.265905982256
-154.448157197041
51.0590557214625
-292.091425461204
427.45387358346
128.228011258787
-122.16981355925
-132.795445034489
93.5398491596032
-178.267856930987
594.052101027736
-648.268412028382
1508.37573015054
407.114920260397
530.275084324564
-1026.64587016087
-100.482886559897
562.637638657102
-207.744489308248
170.937872364837
-835.775567108767
234.359332815183
-379.659520313396
-955.335795120763
339.705357733668
698.499185252005
417.100326169613
-280.602790600024
480.1535504191
-445.612230596208
401.667412944539
275.235527325684
535.799651273016
-1568.57002624444
221.002838632091
-2.54170170159973
483.929028666608
386.178580687184
1125.20932611703
270.984895621594
316.679983555908
66.3148685003368
-662.308077918628
-489.222815732047
-1344.08578427781
-2061.9719464702
-1463.39191866055
248.286226256091
-669.76068345165
-85.4168038675588
-14.0229504801032
981.187853392407
-1538.93980804923
-1048.29989973709
-247.734692306819
-205.407683570625
-6.17850456476706
-44.7013816439349
-648.256667592777
1062.54772090395
-237.980194366855
-72.1445993313478
132.441960509248
160.966664453175
-1182.41562172277
-601.006067448359
590.621227408311
204.909823441232
509.67138866036
-92.6408019197884
120.986118379577
16.6203337175339
-1547.00396686994
-2266.34116459202
-30.3574512702734
-635.620744593365
-181.061117962907
